 num     #instances         #bytes  class name (module)
1562:             1             16  jdk.internal.reflect.GeneratedMethodAccessor2
1563:             1             16  jdk.internal.reflect.GeneratedMethodAccessor20 (java.base)
1564:             1             16  jdk.internal.reflect.GeneratedMethodAccessor21
1565:             1             16  jdk.internal.reflect.GeneratedMethodAccessor22 (java.base)
1566:             1             16  jdk.internal.reflect.GeneratedMethodAccessor23
1567:             1             16  jdk.internal.reflect.GeneratedMethodAccessor24 (java.base)
1568:             1             16  jdk.internal.reflect.GeneratedMethodAccessor25 (java.base)
1569:             1             16  jdk.internal.reflect.GeneratedMethodAccessor26
1570:             1             16  jdk.internal.reflect.GeneratedMethodAccessor27 (java.base)
1571:             1             16  jdk.internal.reflect.GeneratedMethodAccessor28 (java.base)
1572:             1             16  jdk.internal.reflect.GeneratedMethodAccessor29 (java.base)
1573:             1             16  jdk.internal.reflect.GeneratedMethodAccessor3 (java.base)
1574:             1             16  jdk.internal.reflect.GeneratedMethodAccessor30 (java.base)
1575:             1             16  jdk.internal.reflect.GeneratedMethodAccessor31
1576:             1             16  jdk.internal.reflect.GeneratedMethodAccessor32 (java.base)
1577:             1             16  jdk.internal.reflect.GeneratedMethodAccessor33 (java.base)
1578:             1             16  jdk.internal.reflect.GeneratedMethodAccessor34 (java.base)
1579:             1             16  jdk.internal.reflect.GeneratedMethodAccessor35
1580:             1             16  jdk.internal.reflect.GeneratedMethodAccessor36 (java.base)
1581:             1             16  jdk.internal.reflect.GeneratedMethodAccessor4
1582:             1             16  jdk.internal.reflect.GeneratedMethodAccessor5
1583:             1             16  jdk.internal.reflect.GeneratedMethodAccessor6
1584:             1             16  jdk.internal.reflect.GeneratedMethodAccessor7
1585:             1             16  jdk.internal.reflect.GeneratedMethodAccessor8
1586:             1             16  jdk.internal.reflect.GeneratedMethodAccessor9
1587:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor1
1588:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor10
1589:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor100 (java.base)
1590:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor101 (java.base)
1591:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor102 (java.base)
1592:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor103 (java.base)
1593:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor104
1594:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor105 (java.base)
1595:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor106 (java.base)
1596:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor107
1597:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor108
1598:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor109
1599:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor11
1600:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor110
1601:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor111
1602:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor112
1603:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor113
1604:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor114
1605:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor115
1606:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor116 (java.base)
1607:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor117
1608:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor118
1609:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor119
1610:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor12 (java.base)
1611:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor120
1612:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor121
1613:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor122
1614:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor123
1615:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor124
1616:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor125
1617:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor126
1618:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor127
1619:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor128
1620:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor129
1621:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor13
1622:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor130
1623:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor131
1624:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor132
1625:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor133
1626:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor134
1627:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor135
1628:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor136
1629:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor137
1630:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor138
1631:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor139
1632:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor14
1633:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor140
1634:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor141
1635:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor142
1636:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor143
1637:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor144 (java.base)
1638:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor145
1639:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor146
1640:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor147
1641:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor148
1642:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor149
1643:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor15
1644:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor150
1645:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor151
1646:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor152 (java.base)
1647:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor153 (java.base)
1648:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor154 (java.base)
1649:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor155 (java.base)
1650:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor156
1651:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor157
1652:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor158
1653:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor159 (java.base)
1654:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor16
1655:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor160
1656:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor161
1657:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor162 (java.base)
1658:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor163
1659:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor164
1660:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor165 (java.base)
1661:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor166 (java.base)
1662:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor167 (java.base)
1663:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor168
1664:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor169
1665:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor17
1666:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor170
1667:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor171 (java.base)
1668:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor172
1669:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor173
1670:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor174
1671:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor175 (java.base)
1672:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor176 (java.base)
1673:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor177 (java.base)
1674:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor178
1675:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor179
1676:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor18
1677:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor180
1678:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor181
1679:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor182
1680:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor183
1681:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor184
1682:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor185
1683:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor186
1684:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor187
1685:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor188
1686:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor189
1687:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor19
1688:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor190
1689:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor191 (java.base)
1690:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor192
1691:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor193
1692:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor194
1693:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor195
1694:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor196
1695:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor197
1696:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor198
1697:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor199
1698:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor2
1699:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor20
1700:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor200
1701:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor201
1702:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor202
1703:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor203
1704:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor204
1705:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor205
1706:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor206
1707:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor21
1708:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor22
1709:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor23 (java.base)
1710:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor24
1711:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor25
1712:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor26
1713:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor27 (java.base)
1714:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor28 (java.base)
1715:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor29 (java.base)
1716:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor3 (java.base)
1717:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor30
1718:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor31
1719:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor32
1720:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor33
1721:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor34
1722:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor35
1723:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor36 (java.base)
1724:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor37
1725:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor38
1726:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor39 (java.base)
1727:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor4
1728:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor40
1729:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor41
1730:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor42
1731:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor43
1732:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor44
1733:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor45
1734:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor46 (java.base)
1735:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor47
1736:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor48 (java.base)
1737:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor49
1738:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor5
1739:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor50
1740:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor51
1741:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor52 (java.base)
1742:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor53
1743:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor54
1744:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor55
1745:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor56
1746:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor57
1747:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor58
1748:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor59 (java.base)
1749:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor6 (java.base)
1750:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor60 (java.base)
1751:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor61
1752:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor62 (java.base)
1753:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor63
1754:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor64
1755:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor65
1756:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor66
1757:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor67
1758:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor68
1759:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor69
1760:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor7 (java.base)
1761:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor70
1762:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor71
1763:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor72
1764:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor73
1765:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor74
1766:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor75
1767:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor76 (java.base)
1768:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor77
1769:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor78
1770:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor79
1771:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor8 (java.base)
1772:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor80
1773:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor81
1774:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor82
1775:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor83
1776:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor84
1777:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor85
1778:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor86
1779:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor87
1780:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor88
1781:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor89
1782:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor9
1783:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor90
1784:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor91
1785:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor92
1786:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor93
1787:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor94
1788:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor95
1789:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor96 (java.base)
1790:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor97 (java.base)
1791:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor98 (java.base)
1792:             1             16  jdk.internal.reflect.GeneratedSerializationConstructorAccessor99 (java.base)
1793:             1             16  jdk.internal.reflect.ReflectionFactory (java.base)
1794:             1             16  jdk.net.LinuxSocketOptions (jdk.net)
1795:             1             16  jdk.proxy1.$Proxy0 (jdk.proxy1)
1796:             1             16  jdk.proxy1.$Proxy6 (jdk.proxy1)
1797:             1             16  jdk.xml.internal.SecuritySupport$$Lambda$103/0x00000008002ea950 (java.xml)
1798:             1             16  joptsimple.OptionParserState$2
1799:             1             16  org.eclipse.jetty.util.Uptime
1800:             1             16  org.glassfish.grizzly.Context$NullProcessor
1801:             1             16  org.glassfish.grizzly.Writer$Reentrant$1
1802:             1             16  org.glassfish.grizzly.filterchain.ExecutorResolver$1
1803:             1             16  org.glassfish.grizzly.filterchain.ExecutorResolver$2
1804:             1             16  org.glassfish.grizzly.filterchain.ExecutorResolver$3
1805:             1             16  org.glassfish.grizzly.filterchain.ExecutorResolver$4
1806:             1             16  org.glassfish.grizzly.filterchain.ExecutorResolver$5
1807:             1             16  org.glassfish.grizzly.filterchain.ExecutorResolver$6
1808:             1             16  org.glassfish.grizzly.filterchain.ExecutorResolver$7
1809:             1             16  org.glassfish.grizzly.filterchain.ExecutorResolver$8
1810:             1             16  org.glassfish.grizzly.filterchain.ExecutorResolver$9
1811:             1             16  org.glassfish.grizzly.filterchain.RerunFilterAction
1812:             1             16  org.glassfish.grizzly.filterchain.SuspendAction
1813:             1             16  org.glassfish.grizzly.filterchain.TransportFilter$FlushEvent
1814:             1             16  org.glassfish.grizzly.http.server.RequestExecutorProvider$WorkerThreadProvider
1815:             1             16  org.glassfish.grizzly.localization.LocalizableMessageFactory
1816:             1             16  org.glassfish.grizzly.nio.DefaultSelectionKeyHandler
1817:             1             16  org.glassfish.grizzly.nio.transport.TCPNIOTransport$DefaultChannelConfigurator
1818:             1             16  org.glassfish.grizzly.strategies.AbstractIOStrategy$EnableInterestLifeCycleListener
1819:             1             16  org.glassfish.grizzly.strategies.WorkerThreadIOStrategy
1820:             1             16  org.glassfish.grizzly.threadpool.AbstractThreadPool$1
1821:             1             16  org.glassfish.grizzly.threadpool.AbstractThreadPool$2
1822:             1             16  org.glassfish.grizzly.utils.CompletionHandlerAdapter$1
1823:             1             16  org.spec.jbb.Launcher
1824:             1             16  org.spec.jbb.core.collections.CollectionUtils$EmptyMix
1825:             1             16  org.spec.jbb.core.collections.ConcurrentHashMultiSet$ElementSet
1826:             1             16  org.spec.jbb.core.collections.ListMix$Tick$TickComparator
1827:             1             16  org.spec.jbb.core.comm.AbstractResponse$JAXBAdapter
1828:             1             16  org.spec.jbb.core.comm.connectivity.GrizzlyHttpProvider
1829:             1             16  org.spec.jbb.core.comm.policy.MaxThroughputPolicy
1830:             1             16  org.spec.jbb.core.comm.policy.MaxXmlPolicy$1
1831:             1             16  org.spec.jbb.core.comm.policy.NPESafePolicy
1832:             1             16  org.spec.jbb.core.onlinepurchase.ProductReviewScoreBuckets$1
1833:             1             16  org.spec.jbb.core.spi.SpiFactory$1
1834:             1             16  org.spec.jbb.core.threadpools.SettableFuture$1
1835:             1             16  org.spec.jbb.core.time.JavaSystemClock
1836:             1             16  org.spec.jbb.hq.db.Storage$1
1837:             1             16  org.spec.jbb.hq.db.Storage$2
1838:             1             16  org.spec.jbb.hq.db.Storage$3
1839:             1             16  org.spec.jbb.hq.db.Storage$4
1840:             1             16  org.spec.jbb.hq.tx.SupermarketAudit$1
1841:             1             16  org.spec.jbb.infra.AbstractAgent$1
1842:             1             16  org.spec.jbb.infra.IterationStatus$Tick$TimeComparator
1843:             1             16  org.spec.jbb.infra.TransferLogsSenderAgent$SenderTask
1844:             1             16  org.spec.jbb.infra.heartbeat.HeartbeatWatchdog$Checker
1845:             1             16  org.spec.jbb.infra.states.RunningState
1846:             1             16  org.spec.jbb.infra.txinjector.TxInjectorPerfromanceDataCollector$2
1847:             1             16  org.spec.jbb.infra.txinjector.TxInjectorPerfromanceDataCollector$3
1848:             1             16  org.spec.jbb.reporter.RawResult$RawLine$1
1849:             1             16  org.spec.jbb.sm.inventory.InventoryTest$1
1850:             1             16  org.spec.jbb.sm.inventory.InventoryTest$2
1851:             1             16  org.spec.jbb.util.JbbProperties$1
1852:             1             16  org.spec.jbb.util.JbbProperties$2
1853:             1             16  org.spec.jbb.util.OptFormatter
1854:             1             16  org.spec.jbb.util.RandomData
1855:             1             16  org.xml.sax.helpers.DefaultHandler (java.xml)
1856:             1             16  sun.misc.Unsafe (jdk.unsupported)
1857:             1             16  sun.net.www.protocol.file.Handler (java.base)
1858:             1             16  sun.net.www.protocol.jar.Handler (java.base)
1859:             1             16  sun.net.www.protocol.jar.JarFileFactory (java.base)
1860:             1             16  sun.nio.ch.DefaultSelectorProvider$$Lambda$53/0x00000008000b3828 (java.base)
1861:             1             16  sun.nio.ch.EPollSelectorProvider (java.base)
1862:             1             16  sun.nio.ch.ExtendedSocketOption$1 (java.base)
1863:             1             16  sun.nio.ch.Net$1 (java.base)
1864:             1             16  sun.nio.ch.Util$1 (java.base)
1865:             1             16  sun.nio.fs.LinuxFileSystemProvider (java.base)
1866:             1             16  sun.nio.fs.NativeBuffers$1 (java.base)
1867:             1             16  sun.reflect.generics.tree.IntSignature (java.base)
1868:             1             16  sun.reflect.generics.tree.LongSignature (java.base)
1869:             1             16  sun.reflect.generics.tree.VoidDescriptor (java.base)
1870:             1             16  sun.security.jca.ProviderConfig$ProviderLoader (java.base)
1871:             1             16  sun.security.util.ArrayUtil$$Lambda$98/0x00000008002e3710 (java.base)
1872:             1             16  sun.security.util.ByteArrayLexOrder (java.base)
1873:             1             16  sun.security.util.ByteArrayTagOrder (java.base)
1874:             1             16  sun.util.calendar.Gregorian (java.base)
1875:             1             16  sun.util.cldr.CLDRBaseLocaleDataMetaInfo (java.base)
1876:             1             16  sun.util.locale.InternalLocaleBuilder$CaseInsensitiveChar (java.base)
1877:             1             16  sun.util.locale.provider.CalendarDataUtility$CalendarWeekParameterGetter (java.base)
1878:             1             16  sun.util.locale.provider.TimeZoneNameUtility$TimeZoneNameGetter (java.base)
1879:             1             16  sun.util.resources.LocaleData$LocaleDataStrategy (java.base)
1880:             1             16  sun.util.resources.cldr.provider.CLDRLocaleDataMetaInfo (jdk.localedata)
Total      29810475     1810616504
